ano,id_municipio,sigla_uf,populacao_atendida_agua,populacao_atentida_esgoto,populacao_urbana,populacao_urbana_residente_agua,populacao_urbana_atendida_agua,populacao_urbana_atendida_agua_ibge,populacao_urbana_residente_esgoto,populacao_urbana_atendida_esgoto,populacao_urbana_residente_esgoto_ibge,extensao_rede_agua,extensao_rede_esgoto,quantidade_sede_municipal_agua,quantidade_sede_municipal_esgoto,quantidade_localidade_agua,quantidade_localidade_esgoto,quantidade_ligacao_ativa_agua,quantidade_ligacao_ativa_esgoto,quantidade_ligacao_total_agua,quantidade_ligacao_total_esgoto,quantidade_economia_ativa_agua,quantidade_economia_ativa_esgoto,quantidade_ligacao_micromedia_ativa_agua,quantidade_economia_residencial_ativa_agua,quantidade_economia_residencial_ativa_esgoto,quantidade_economia_micromedida_ativa_agua,quantidade_economia_residencial_micromedida_ativa_agua,volume_agua_produzido,volume_agua_tratada_eta,volume_agua_micromedido,volume_agua_consumido,volume_agua_faturado,volume_agua_macromedido,volume_agua_tratada_desinfeccao,volume_agua_bruta_exportado,volume_agua_tratada_importado,volume_agua_tratada_exportado,volume_agua_micromedido_economia_ativa,volume_servico_agua,volume_agua_fluoretada,consumo_eletrico_sistemas_agua,volume_esgoto_coletado,volume_esgoto_tratado,volume_esgoto_faturado,volume_esgoto_bruto_exportado,volume_esgoto_bruto_importado,volume_esgoto_importado,volume_esgoto_bruto_exportado_tratamento_importador,consumo_eletrico_sistemas_esgoto,indice_agua_ligacao,indice_hidrometracao,indice_macromedicao_volume_disponibilizado,indice_macromedicao,indice_perda_faturamento,indice_micromedido_economia,indice_coleta_esgoto,indice_tratamento_esgoto,indice_consumo_agua_faturado,indice_extensao_agua_ligacao,indice_extensao_esgoto_ligacao,indice_consumo_agua_per_capita,indice_atendimento_urbano_agua,indice_atendimento_agua_esgoto,indice_volume_agua_economia,indice_faturamento_agua,indice_participacao_economia_agua,indice_micromedicao_relativo_agua,indice_esgotamento_agua_consumida,indice_atendimento_esgoto_esgoto,indice_perda_distribuicao_agua,indice_perda_linear_agua,indice_perda_ligacao_agua,indice_consumo_agua,indice_consumo_medio_agua,indice_atendimento_total_agua,indice_atendimento_esgoto_agua,indice_fluoretacao_agua,indice_consumo_energia_agua,indice_consumo_energia_esgoto,receita_operacional_direta,receita_operacional_direta_agua,receita_operacional_direta_esgoto,receita_operacional_indireta,receita_operacional_direta_agua_exportada,receita_operacional,receita_operacional_direta_esgoto_importado,arrecadacao_total,credito_areceber,despesa_pessoal,quantidade_empregado,despesa_produto_quimico,despesa_energia,despesa_servico_terceiro,despesa_exploracao,despesas_juros_divida,despesa_total_servico,despesa_ativo,despesa_agua_importada,despesa_fiscal,despesa_fiscal_nao_computada,despesa_exploracao_outro,despesa_servico_outro,despesa_amortizacao_divida,despesas_juros_divida_excecao,despesa_divida_variacao,despesa_divida_total,despesa_esgoto_exportado,despesa_capitalizavel_municipio,despesa_capitalizavel_estado,despesa_capitalizavel_prestador,investimento_agua_prestador,investimento_esgoto_prestador,investimento_outro_prestador,investimento_recurso_proprio_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,investimento_total_prestador,investimento_agua_municipio,investimento_esgoto_municipio,investimento_outro_municipio,investimento_recurso_proprio_municipio,investimento_recurso_oneroso_municipio,investimento_recurso_nao_oneroso_municipio,investimento_total_municipio,investimento_agua_estado,investimento_esgoto_estado,investimento_outro_estado,investimento_recurso_proprio_estado,investimento_recurso_oneroso_estado,investimento_recurso_nao_oneroso_estado,investimento_total_estado
2019,2302305,CE,8037.0,4801.0,13718.0,13718.0,8037.0,32591.0,13718.0,4801.0,32591.0,59.57,31.15,1.0,1.0,0.0,0.0,3356.0,2023.0,5809.0,3456.0,3383.0,2047.0,3356.0,3234.0,1927.0,3383.0,3234.0,608.47,608.47,322.16,322.14,470.29,608.47,0.0,0.0,0.0,0.0,298.65,0.12,0.0,486.56,172.37,172.37,231.01,0.0,0.0,0.0,0.0,43.91,1.01,100.0,52.96,100.0,22.69,7.9,53.51,100.0,11.5,11.5,10.88,107.9,58.6,35.0,14.8,77.31,95.68,100.0,53.51,35.0,47.05,13.21,231.31,52.95,7.9,24.66,14.73,0.0,0.8,0.25,2579427.86,1705397.94,874029.92,52320.33,0.0,2631748.19,0.0,2597157.2,1019709.4,907875.19,4.0,54038.77,303448.69,685229.83,2680099.13,4317.5,3106283.03,421866.4,39101.14,199179.47,0.0,491226.04,0.0,0.0,4296.2,21.3,4317.5,0.0,0.0,0.0,0.0,45790.07,7601.88,0.0,53391.95,0.0,0.0,53391.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2304285,CE,32568.0,4214.0,52880.0,52880.0,32568.0,52880.0,52880.0,4214.0,52880.0,248.66,35.56,1.0,1.0,0.0,0.0,15328.0,1892.0,19532.0,2084.0,16159.0,2066.0,15328.0,15298.0,1994.0,16159.0,15298.0,3316.35,3316.35,2032.57,2032.57,2646.05,2011.92,0.0,0.0,2011.92,0.0,1669.34,0.0,0.0,0.37,214.76,214.76,269.86,0.0,0.0,0.0,0.0,178.61,1.06,100.0,38.15,37.76,50.34,10.6,10.57,100.0,13.9,12.9,17.67,156.3,61.6,7.97,27.9,49.66,94.78,100.0,10.57,7.97,61.85,36.74,599.93,38.15,10.6,61.59,7.97,0.0,0.0,0.83,13182063.32,12105670.11,1076393.21,3621204.25,0.0,16803267.57,0.0,16053006.76,5020608.95,2599692.79,13.0,419865.76,605883.77,1694130.35,7740243.15,170492.37,10365635.46,2067211.32,710766.92,1709903.56,387688.62,0.0,0.0,0.0,167095.91,3396.46,170492.37,0.0,0.0,0.0,0.0,221104.56,95788.88,87539.19,404432.63,,,404432.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2306009,CE,7512.0,10254.0,10269.0,10269.0,7512.0,14351.0,10269.0,10254.0,14351.0,59.97,31.39,1.0,1.0,1.0,0.0,4061.0,2789.0,5105.0,3189.0,4128.0,4239.0,4061.0,3887.0,2776.0,4128.0,3887.0,749.68,749.68,392.59,395.56,576.78,648.05,0.0,0.0,0.0,0.0,369.15,9.04,0.0,366.02,890.74,0.74,1.15,0.0,0.0,0.0,0.0,1.2,1.02,100.0,53.01,86.44,22.12,7.9,100.0,0.08,11.6,10.1,9.04,142.9,73.2,99.85,15.1,77.88,94.14,99.25,0.19,99.85,46.59,16.29,232.41,53.41,8.0,52.34,71.45,0.0,0.49,0.0,2284373.28,2275003.49,9369.79,68041.89,0.0,2352415.17,0.0,2333769.96,,555965.0,4.0,245262.3,263097.97,788929.76,2671788.61,13175.23,2976910.68,275946.84,51836.13,305740.49,6600.0,460956.96,9400.0,0.0,13160.39,14.84,13175.23,0.0,12000.0,0.0,0.0,0.0,5888.23,75418.93,81307.16,,,81307.16,10000.0,0.0,0.0,12000.0,10000.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2308104,CE,15115.0,2761.0,24500.0,24500.0,15115.0,46548.0,24500.0,2761.0,46548.0,61.35,12.27,1.0,1.0,1.0,0.0,5803.0,1066.0,6205.0,1164.0,5839.0,1090.0,5803.0,5450.0,957.0,5839.0,5450.0,1322.92,0.0,664.5,667.17,883.85,0.0,1322.92,0.0,0.0,0.0,609.3,0.31,0.0,1049.03,101.28,101.28,132.29,0.0,0.0,0.0,0.0,24.21,1.01,99.99,50.24,0.0,33.17,9.5,15.18,100.0,12.7,9.5,9.01,121.4,61.7,11.27,19.0,66.83,93.55,99.6,15.18,11.27,49.56,29.88,311.03,50.44,9.6,32.47,5.93,0.0,0.79,0.24,3022082.68,2612786.07,409296.61,122767.71,0.0,3144850.39,0.0,3133493.68,1257403.41,1075547.19,5.0,25123.42,636691.25,493690.2,2685261.63,11480.33,3162900.79,364855.5,68287.92,-119062.11,101303.33,504983.76,0.0,0.0,11480.33,0.0,11480.33,0.0,0.0,0.0,0.0,161567.46,48432.63,0.0,210000.09,0.0,0.0,210000.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2309805,CE,3274.0,2704.0,4924.0,4924.0,3274.0,12046.0,4924.0,2704.0,12046.0,8.49,6.42,1.0,1.0,0.0,0.0,932.0,797.0,1105.0,886.0,978.0,844.0,932.0,878.0,721.0,978.0,878.0,86.86,86.86,70.78,70.78,70.78,0.0,0.0,0.0,0.0,0.0,63.96,0.42,0.0,110.73,55.39,55.39,55.36,0.0,0.0,0.0,0.0,6.71,1.05,100.0,81.88,0.0,18.12,6.0,78.26,100.0,6.0,7.8,7.25,54.7,66.5,54.91,7.4,81.88,89.37,100.0,78.26,54.91,18.12,5.05,45.64,81.88,6.0,27.18,22.45,0.0,1.27,0.12,401744.08,218237.29,183506.79,11452.83,0.0,413196.91,0.0,386844.06,442093.39,99907.06,1.0,48850.88,80236.71,322197.84,626794.42,982.84,802768.98,174991.72,4786.93,70815.0,0.0,0.0,0.0,0.0,912.34,70.5,982.84,0.0,0.0,0.0,0.0,36384.73,0.0,0.0,36384.73,,,36384.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2310258,CE,9610.0,5847.0,14755.0,14755.0,9610.0,32992.0,14755.0,5847.0,32992.0,42.68,25.7,1.0,1.0,1.0,1.0,4509.0,2581.0,6332.0,5186.0,4717.0,2752.0,4509.0,4380.0,2462.0,4717.0,4380.0,1081.17,1081.17,456.85,466.53,653.68,1081.17,0.0,0.0,0.0,0.0,423.66,9.83,0.0,585.29,207.71,207.71,294.68,0.0,0.0,0.0,0.0,134.84,1.05,100.0,42.64,100.0,38.98,8.1,44.52,100.0,11.6,6.8,4.9,133.4,65.1,39.63,19.2,61.02,92.77,97.93,44.52,39.63,56.45,38.9,370.28,43.55,8.3,29.13,17.72,0.0,0.54,0.65,3445606.56,2366701.8,1078904.76,75025.33,0.0,3520631.89,0.0,3676281.54,1706887.82,1021666.59,6.0,48988.93,480806.86,709665.81,3020896.45,6496.92,3455361.28,424486.08,44385.75,332203.98,3481.83,383178.53,0.0,0.0,6388.7,108.22,6496.92,0.0,0.0,0.0,0.0,1435.2,0.0,0.0,1435.2,0.0,0.0,1435.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2311900,CE,3838.0,197.0,8458.0,8458.0,3838.0,15757.0,8458.0,197.0,15757.0,16.1,1.04,1.0,1.0,0.0,0.0,2184.0,109.0,2686.0,111.0,2196.0,111.0,2184.0,2043.0,105.0,2196.0,2043.0,308.41,308.41,207.01,216.03,302.13,0.0,0.0,0.0,0.0,0.0,193.2,2.62,307.67,240.85,6.78,6.78,10.8,0.0,0.0,0.0,0.0,0.36,1.01,100.0,67.7,0.0,1.2,7.8,3.14,100.0,11.3,5.4,7.91,151.1,45.4,2.33,11.6,98.8,93.04,95.82,3.14,2.33,29.35,15.41,111.65,70.65,8.1,24.36,1.25,99.76,0.78,0.05,1272741.26,1243627.12,29114.14,29585.98,0.0,1302327.24,0.0,1210797.83,412177.49,282597.39,1.0,92947.78,171959.15,471374.58,1483460.32,7251.36,1568605.76,77894.08,22018.94,170261.6,0.0,272300.88,0.0,0.0,7244.07,7.29,7251.36,0.0,0.0,0.0,0.0,57546.11,0.0,0.0,57546.11,,,57546.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2312601,CE,5889.0,645.0,8295.0,8295.0,5889.0,12849.0,8295.0,645.0,12849.0,32.52,14.7,1.0,1.0,0.0,0.0,2529.0,285.0,2831.0,296.0,2554.0,287.0,2529.0,2457.0,274.0,2554.0,2457.0,313.56,313.56,196.81,198.15,218.28,313.56,0.0,0.0,0.0,0.0,188.46,0.46,0.0,862.89,18.74,18.74,25.23,0.0,0.0,0.0,0.0,16.55,1.01,100.0,62.86,100.0,30.28,6.4,9.46,100.0,7.0,11.5,52.31,90.5,71.0,7.78,10.1,69.72,96.25,99.32,9.46,7.78,36.71,9.68,123.16,63.29,6.4,45.83,5.02,0.0,2.75,0.88,631772.04,562957.21,68814.83,140598.84,0.0,772370.88,0.0,716544.57,375355.96,496337.89,4.0,25456.15,328122.33,461249.23,1457236.08,256.93,1631621.81,142952.08,12432.29,-82448.92,31176.72,216087.11,0.0,0.0,256.93,0.0,256.93,0.0,0.0,0.0,0.0,17471.08,559.42,0.0,18030.5,0.0,0.0,18030.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2312908,CE,181592.0,180302.0,181592.0,181592.0,190653.0,205529.0,181592.0,157298.0,205529.0,656.43,462.0,1.0,1.0,32.0,0.0,63069.0,43694.0,74252.0,50085.0,67539.0,48078.0,62959.0,63739.0,45114.0,67419.0,63657.0,19633.64,19633.64,8080.83,8778.13,10909.78,19047.0,0.0,0.0,148.97,0.0,7200.32,1.3,19176.66,10690.86,4343.99,4343.99,5268.92,0.0,0.0,0.0,0.0,325.36,1.07,99.82,40.85,96.28,44.85,10.1,49.49,100.0,13.7,8.6,8.98,112.5,100.0,86.62,24.8,55.15,94.5,92.06,49.49,86.62,55.62,47.89,484.95,44.38,11.0,100.0,87.73,96.94,0.54,0.07,29531297.41,20447013.52,9084283.89,9399833.87,0.0,38931131.28,0.0,32504899.8,6867017.91,11446488.16,179.0,3059732.62,7172921.69,4562702.66,27881970.27,5990.99,28076035.52,132694.0,1136526.64,187140.89,55380.26,316457.61,0.0,0.0,5990.99,0.0,5990.99,0.0,0.0,0.0,0.0,1679702.47,189950.88,48588.5,102821.38,0.0,1815420.47,1918241.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2313401,CE,38731.0,14887.0,51285.0,51285.0,38731.0,77111.0,51285.0,14887.0,77111.0,316.23,70.44,1.0,1.0,6.0,0.0,23330.0,8639.0,29549.0,8936.0,23577.0,8855.0,23329.0,22153.0,8071.0,23576.0,22152.0,10400.47,10173.97,2330.3,7905.36,3252.45,3668.49,226.5,0.0,0.0,5528.93,2182.28,45.43,4375.08,11043.51,607.12,607.12,860.92,0.0,0.0,0.0,0.0,175.95,1.01,100.0,48.29,,68.59,8.4,25.55,100.0,,10.4,6.03,168.0,75.5,29.03,17.6,31.41,93.89,98.06,25.55,29.03,23.66,21.78,293.57,76.34,8.6,50.23,19.31,42.07,1.06,0.29,17709415.47,14009961.3,3699454.17,574720.24,0.0,18284135.71,0.0,17818992.16,4940926.13,3552287.66,38.0,468792.15,4563769.77,3469218.85,19854752.97,545927.75,23088448.39,2675144.72,213181.11,2331367.25,12622.95,5256136.18,0.0,931622.45,547926.73,-1998.98,1477550.2,0.0,0.0,0.0,0.0,864537.87,3778902.69,230107.65,4873548.21,,,4873548.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2314003,CE,19942.0,18881.0,25540.0,25540.0,19942.0,41078.0,25540.0,18881.0,41078.0,87.84,16.1,1.0,1.0,0.0,0.0,10094.0,3351.0,11489.0,3351.0,10138.0,3351.0,10094.0,9767.0,3351.0,10138.0,9767.0,1625.75,1625.75,881.3,888.7,1368.75,36.25,0.0,0.0,0.0,1.87,840.17,12.13,1616.52,608.2,2389.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,54.68,2.12,15.18,7.3,100.0,0.0,11.3,7.4,4.81,121.4,78.1,73.93,13.4,84.82,96.33,99.38,0.0,73.93,44.93,22.61,198.11,55.07,7.3,48.55,45.96,99.43,0.37,,5270443.59,5267767.64,0.0,121224.78,2675.95,5391668.37,0.0,5263707.38,1227519.63,1296847.47,12.0,196527.22,419010.87,728728.49,4280465.67,31118.17,5007454.93,611664.36,99361.48,718044.91,84206.73,821945.23,0.0,0.0,31084.98,33.19,31118.17,0.0,0.0,0.0,0.0,13570.81,0.0,0.0,13570.81,,,13570.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2300507,CE,2628.0,1304.0,3600.0,3600.0,2628.0,11247.0,3600.0,1304.0,11247.0,13.0,6.36,1.0,1.0,0.0,0.0,1188.0,567.0,1269.0,579.0,1190.0,567.0,1188.0,1110.0,548.0,1190.0,1110.0,74.01,74.01,62.81,62.81,65.33,74.01,0.0,0.0,0.0,0.0,57.78,0.22,0.0,112.05,25.31,25.31,25.31,0.0,0.0,0.0,0.0,3.31,1.0,100.0,85.12,100.0,11.46,4.5,40.3,100.0,4.6,10.4,11.76,56.7,73.0,36.22,5.3,88.54,93.44,100.0,40.3,36.22,14.88,2.31,25.69,85.12,4.5,23.37,11.59,0.0,1.51,0.13,162962.75,121336.24,41626.51,6775.55,0.0,169738.3,0.0,174798.75,63263.64,151794.28,1.0,10032.98,49495.91,213479.28,572219.41,0.0,768258.84,186385.91,4195.38,-33147.06,9653.52,176368.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,88348.29,13151.11,0.0,101499.4,0.0,0.0,101499.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2015,2302800,CE,48464.0,10337.0,48464.0,48464.0,45044.0,76998.0,48464.0,10337.0,76998.0,109.3,23.0,1.0,1.0,19.0,0.0,14093.0,2663.0,19926.0,3795.0,14093.0,3663.0,8416.0,13583.0,2374.0,8416.0,8213.0,1667.57,1636.45,610.08,1667.57,1848.65,0.0,31.12,0.0,0.0,0.0,331.65,0.0,1636.45,,155.36,155.36,186.64,0.0,0.0,0.0,0.0,,1.0,59.59,36.58,0.0,-10.86,6.0,9.32,100.0,10.8,5.6,6.08,89.2,92.9,21.33,9.7,110.86,96.2,36.58,9.32,21.33,0.0,0.0,0.0,100.0,9.7,68.09,13.43,98.13,,,3162394.69,2827979.85,334414.84,205672.94,0.0,3368067.63,0.0,3368067.63,1286141.14,2683537.14,78.0,145080.0,246632.25,343402.69,3418652.08,0.0,3418652.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2303600,CE,8745.0,2107.0,9438.0,9438.0,8745.0,20269.0,9438.0,2107.0,20269.0,20.68,14.87,1.0,1.0,0.0,0.0,2653.0,655.0,2964.0,730.0,2671.0,672.0,2653.0,2519.0,604.0,2671.0,2519.0,320.58,320.58,226.42,226.42,357.42,320.58,0.0,0.0,0.0,0.0,212.06,0.06,0.0,871.78,41.98,41.98,70.1,0.0,0.0,0.0,0.0,63.5,1.01,100.0,70.64,100.0,-11.51,7.1,18.54,100.0,11.2,7.1,20.57,71.9,92.7,22.32,10.0,111.51,94.27,100.0,18.54,22.32,29.36,12.52,97.51,70.64,7.1,43.14,10.4,0.0,2.72,1.51,943248.43,785440.62,157807.81,29920.29,0.0,973168.72,0.0,932143.12,267612.75,270935.54,1.0,164052.76,454169.02,525799.16,1558503.55,0.0,1822930.17,219780.8,15442.4,-109829.1,44645.82,237933.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2306553,CE,10062.0,1842.0,17363.0,17363.0,10062.0,40822.0,17363.0,1842.0,40822.0,28.69,17.11,1.0,1.0,1.0,0.0,3267.0,605.0,3588.0,665.0,3311.0,623.0,3266.0,3155.0,567.0,3310.0,3154.0,790.89,0.0,411.88,411.88,520.89,0.0,790.89,0.0,0.0,0.0,365.88,0.06,0.0,377.66,62.54,62.54,77.88,0.0,0.0,0.0,0.0,43.77,1.01,99.95,52.08,0.0,34.13,10.5,15.18,100.0,13.3,8.2,27.69,118.1,58.0,10.61,20.2,65.87,95.35,100.0,15.18,10.61,47.92,36.19,322.13,52.08,10.5,24.65,4.51,0.0,0.48,0.7,1579209.91,1376253.28,202956.63,48628.3,0.0,1627838.21,0.0,1494497.54,2235006.47,281944.31,2.0,18539.59,259695.25,436538.52,1195219.96,0.0,1519934.0,274859.12,0.0,-66758.64,49854.92,265260.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.72,0.0,0.0,235.72,0.0,0.0,235.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2306702,CE,7442.0,285.0,8533.0,8533.0,7442.0,17997.0,8533.0,285.0,17997.0,41.54,1.19,1.0,1.0,0.0,0.0,3504.0,129.0,3564.0,132.0,3553.0,130.0,3504.0,3338.0,128.0,3553.0,3338.0,259.83,259.83,233.72,233.72,240.87,259.83,0.0,0.0,0.0,0.0,225.14,4.54,259.83,142.1,6.38,6.38,6.38,0.0,0.0,0.0,0.0,1.98,1.01,100.0,91.55,100.0,5.65,5.6,2.73,100.0,5.8,11.7,7.84,87.3,87.2,3.34,6.2,94.35,94.19,100.0,2.73,3.34,8.45,1.43,17.13,91.55,5.6,41.35,1.58,100.0,0.55,0.31,442881.57,432380.62,10500.95,18207.55,0.0,461089.12,0.0,454750.19,193988.58,589076.83,2.0,36513.13,86816.33,435478.02,1505938.41,4836.9,1786731.6,240089.76,11075.12,-61726.08,35866.53,408705.06,0.0,66105.03,4485.43,351.47,70941.93,0.0,0.0,0.0,0.0,26364.62,0.0,0.0,26364.62,0.0,0.0,26364.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2306801,CE,7628.0,6230.0,7628.0,7628.0,7628.0,10999.0,7628.0,6230.0,10999.0,51.0,39.81,1.0,1.0,0.0,0.0,2563.0,1789.0,2588.0,1871.0,2605.0,1814.0,2563.0,2391.0,1632.0,2605.0,2391.0,566.26,566.26,296.98,296.98,403.39,566.26,0.0,0.0,0.0,0.0,268.42,7.09,566.26,639.23,155.88,155.88,207.61,0.0,0.0,0.0,0.0,0.0,1.02,100.0,53.11,100.0,27.86,9.7,52.49,100.0,13.2,20.2,21.96,107.3,100.0,81.67,18.5,72.14,91.8,100.0,52.49,81.67,46.89,14.08,286.59,53.11,9.7,69.35,56.64,100.0,1.13,0.0,1187887.91,777517.55,410370.36,30782.56,0.0,1218670.47,0.0,1191011.6,270208.89,432115.67,1.0,54815.72,200793.02,443104.85,1308089.2,15694.33,2721950.61,1364160.8,21340.7,-68943.0,34006.28,224862.24,0.0,0.0,16248.82,-554.49,15694.33,0.0,0.0,,40660.07,299136.88,0.0,0.0,40982.77,0.0,298814.18,339796.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2015,2307403,CE,14549.0,8348.0,14549.0,14549.0,14300.0,24479.0,14549.0,8348.0,24479.0,58.0,25.0,1.0,1.0,2.0,0.0,6190.0,1886.0,6871.0,2200.0,6190.0,2054.0,5590.0,6190.0,2054.0,5590.0,5590.0,1514.0,1114.0,614.0,914.0,872.0,0.0,400.0,0.0,0.0,0.0,493.0,40.0,0.0,212.0,376.0,240.0,240.0,0.0,0.0,0.0,0.0,107.0,1.0,85.23,41.66,0.0,40.84,10.0,41.14,63.83,12.1,8.1,11.43,136.1,98.3,57.38,20.9,59.16,100.0,67.18,26.26,57.38,37.99,28.95,254.54,62.01,12.6,75.84,34.1,0.0,0.14,0.28,1680541.19,1437886.01,242655.18,0.0,0.0,1680541.19,0.0,1680541.19,201664.94,306640.17,8.0,38752.01,385505.0,291333.08,1230004.16,4475.0,1648080.48,0.0,0.0,13706.85,5995.0,194067.05,407606.32,50268.6,4475.0,0.0,54743.6,0.0,,0.0,50000.0,38000.0,12000.0,100000.0,200000.0,0.0,0.0,200000.0,500000.0,240000.0,180000.0,0.0,,0.0,,1359000.0,0.0,0.0,1359000.0,0.0,0.0,1359000.0
2012,2309706,CE,48146.0,33896.0,64768.0,64768.0,48146.0,75411.0,64768.0,33896.0,75411.0,111.36,18.9,1.0,1.0,1.0,0.0,14193.0,9949.0,14877.0,9960.0,14358.0,10088.0,14193.0,13931.0,9808.0,14358.0,13931.0,1963.61,1963.61,1589.0,1590.0,1983.0,1722.13,0.0,0.0,0.0,0.0,1484.0,125.73,1963.61,28.0,957.0,957.0,1179.0,0.0,0.0,0.0,0.0,49.19,1.01,100.0,86.46,87.7,-7.9,12.2,60.19,100.0,15.2,9.7,3.42,78.8,74.3,52.33,15.1,107.9,96.68,99.94,60.19,52.33,13.49,6.14,63.32,86.51,12.2,63.84,44.95,100.0,0.01,0.05,5059207.0,3375153.0,1684054.0,230468.0,0.0,5289675.0,0.0,978116.0,1822611.0,1370393.0,7.0,315857.0,74181.0,1082180.0,4062843.0,194336.0,4563648.0,17295.0,535282.0,-221281.0,142990.0,906231.0,146184.0,257889.0,200760.0,-6424.0,452225.0,0.0,0.0,,359958.0,926587.0,0.0,0.0,915458.0,0.0,371087.0,1286545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2010,2305001,CE,9163.0,1187.0,17403.0,17403.0,9163.0,37775.0,17403.0,1187.0,37775.0,51.0,16.0,1.0,1.0,1.0,0.0,4384.0,557.0,4957.0,558.0,4420.0,563.0,4384.0,4163.0,540.0,4420.0,4163.0,571.0,571.0,537.0,537.0,670.0,571.0,0.0,0.0,0.0,0.0,489.0,1.0,571.0,6.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,9.0,1.01,100.0,94.21,100.0,-17.54,10.5,8.94,100.0,13.1,10.0,28.67,162.1,52.7,6.82,11.2,117.54,94.08,100.0,8.94,6.82,5.79,1.88,21.4,94.21,10.5,24.26,3.14,100.0,0.01,0.19,1138427.0,1063011.0,75416.0,48502.0,0.0,1186929.0,0.0,1173850.0,242899.0,369249.0,5.0,62832.0,3932.0,173506.0,865903.0,0.0,1038229.0,70182.0,19306.0,22645.0,88296.0,214433.0,13848.0,0.0,0.0,0.0,0.0,0.0,,,0.0,31628.0,0.0,0.0,31628.0,0.0,0.0,31628.0,,,,,,,,,,,,,,
2011,2306553,CE,11876.0,5688.0,16171.0,16171.0,11876.0,38018.0,16171.0,5688.0,38018.0,11.0,17.0,1.0,1.0,1.0,0.0,2455.0,454.0,2896.0,480.0,2508.0,469.0,2453.0,2379.0,427.0,2506.0,2377.0,526.0,526.0,304.0,304.0,378.0,526.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,237.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,39.0,1.02,99.96,57.79,100.0,28.14,10.5,19.08,100.0,13.0,4.0,39.22,94.9,73.4,35.17,18.1,71.86,94.78,100.0,19.08,35.17,42.21,55.29,257.28,57.79,10.5,31.24,14.96,0.0,0.45,0.67,811690.0,647917.0,163773.0,30198.0,0.0,841888.0,0.0,807844.0,249729.0,219082.0,0.0,23573.0,175869.0,254885.0,643939.0,16949.0,744578.0,54496.0,17178.0,-46648.0,29194.0,0.0,0.0,55358.0,15142.0,1807.0,72307.0,0.0,0.0,,0.0,17808.0,120778.0,2145.0,140731.0,0.0,0.0,140731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
